job_id,title,department,salary_range,telecommuting,has_company_logo,has_questions,fraudulent,country_id,emp_type_id,req_exp_id,req_edu_id,industry_id,function_id
15133,QA Tester,QA,,False,True,False,False,1,2,4,1,85,30
15134,Compass Web Developer,,,False,False,False,False,1,5,4,1,89,7
15135,Payroll Processor,,,False,False,False,False,1,5,6,1,51,28
15136,Web Developer/Programmer,,0-0,False,True,True,False,1,2,2,5,10,11
15137,Executive Assistant,,,False,True,False,False,13,2,7,1,1,3
15138,UI/UX Designer and Front-end Developer,,200000-600000,False,True,True,False,10,2,4,1,3,9
15139,iOS Developer,Engineering,,False,True,False,False,1,2,3,1,6,9
15140,Creative Lead,Creative Services,,False,True,False,False,27,2,2,1,2,29
15141,Project Manager,,,False,True,False,False,43,2,4,2,3,7
15142,Marketing / Journalist Intern,,,False,True,False,False,2,1,1,1,49,22
15143,Senior Frontend Engineer,,90000-130000,False,True,False,False,1,2,3,1,1,9
15144,Senior Technologist,,90000-140000,True,True,True,False,1,2,4,2,6,7
15145,Quality Assurance Manager,,,False,True,True,False,1,2,8,2,15,30
15146,Direct Sales Representative,,,False,True,True,False,1,2,6,5,2,4
15147,Ethylene Maintenance Superintendent - VCM SAP - TX,,,False,False,False,False,1,2,3,1,1,3
15148,Account Executive,Sales,,False,True,True,False,1,2,6,2,10,4
15149,Community Manager & Customer Support,,55000-70000,False,True,True,False,1,2,6,5,3,2
15150,URGENT Full & Part Time Workers Needed.,,,False,False,False,True,5,4,3,1,1,3
15151,Remote Forex Day Trader,Finance,,True,True,True,False,9,5,6,6,19,17
15152,Training Development Specialist,,,False,False,True,False,1,3,3,1,1,3
15153,Lead QA Tester,Blippbuilder,35000-40000,False,True,True,False,4,2,4,2,3,30
15154,C Senior Account Manager (German speaking),HR,,False,True,False,False,13,2,5,2,44,2
15155,Python Developer,Development,,False,True,True,False,1,2,4,5,1,9
15156,Sales Representative with Management Training - AT&T,AFSCC,45000-67000,False,True,False,False,1,2,3,1,14,4
15157,DevOps Engineer,,35000-50000,False,True,True,False,3,2,6,3,6,9
15158,Helpdesk Analyst,,,False,True,False,False,1,2,6,4,6,7
15159,Senior Accountant,,,False,True,False,False,1,2,4,2,12,28
15160,Technical Manager - LAMINATION EXP R&D EPA FDA OSHA - IL,,,False,False,False,False,1,2,3,1,8,3
15161,Entry Level Sales,,55000-75000,True,False,False,False,1,2,6,4,7,4
15162,Financial Analyst,,,False,True,False,False,1,3,3,1,1,3
15163,Manufacturing Engineering Manager,,,False,False,False,False,1,2,3,1,40,3
15164,Event Servers Needed - Hiring ASAP!,,,False,False,False,False,1,6,3,1,74,3
15165,Sales Associate Internship,,,False,True,False,False,14,1,1,1,1,3
15166,Manager of Finance,,,False,False,False,False,1,2,3,1,51,3
15167,Agile/Team Coach ,Project Management,,False,True,True,False,4,2,4,1,49,20
15168,"Product Manager, HRIS & Analytics",Product,,False,True,False,False,1,2,3,1,59,3
15169,Teaching English,,,False,True,True,False,41,5,3,2,17,3
15170,Technology Specialist - Systems Integration,Department,,False,True,False,False,1,2,4,2,6,7
15171,Senior Web Developer,,,False,True,True,False,1,2,4,9,1,7
15172,Sales Representative,,,True,True,False,False,1,2,5,2,71,4
15173,NY | BACK-END WEB DEVELOPER (PHP/PYTHON) @JB,Development,,False,True,False,False,1,2,5,2,10,9
15174,"Sr. Manager, Global Solutions Architects ",IT,,False,True,False,False,1,2,4,2,6,7
15175,Director of Analytics,,,False,False,False,False,1,2,8,5,3,9
15176,Lead User Experience Architect,,50000-60000,False,True,False,False,4,2,4,3,10,11
15177,SAS Data Management Technical Lead,,,False,True,False,False,1,3,3,1,1,3
15178,Design Internship,Design,,False,True,False,False,28,2,1,1,2,11
15179,iOS Engineer - StageBloc,StageBloc,,False,True,False,False,1,2,4,2,6,9
15180, Junior SEO Manager (m/f) - Rocket Internet ,,,False,True,False,False,3,2,1,2,5,1
15181,Lead UX / UI Designer,,,False,True,True,False,1,2,4,1,10,11
15182,Travel sales executive,,16000-22000,False,True,True,False,4,2,6,2,28,4
15183,Injection Molding Supervisor,,,False,False,False,False,1,2,3,1,8,3
15184,Pharmacist,,,False,True,False,False,1,3,3,1,1,3
15185,Application Developer (PHP/LAMP),,,False,True,False,False,13,2,6,2,10,7
15186,SAP BW Sr. Developer,,,False,True,True,False,10,2,3,1,1,18
15187,CDL Driver-Cicero,,,False,True,False,False,1,2,3,1,18,3
15188,Application Developer,,,False,False,False,False,1,2,3,1,3,3
15189,Commissioned Sales Rep - Nationwide,Sales,,True,True,False,False,1,4,6,4,55,4
15190,Marketing and Social Media Internship,Pearlshare,,False,True,False,False,4,2,1,2,1,1
15191,Electrical Maintenance Technician - Major States,,,False,False,False,False,1,2,3,1,1,3
15192,UI/UX Developer,Engineering,,False,True,False,False,13,2,3,1,3,9
15193,Embedded and Application Engineer (communication stacks / encryption),Engineering - Firmware,60000-90000,False,True,True,False,2,2,4,2,6,9
15194,Sr/Lead Software Engineer: Ruby on Rails ,Engineering,,False,True,False,False,1,2,4,1,10,9
15195,Sales Representative ,,,False,True,False,False,1,2,6,1,1,3
15196,"Life Insurance Agent - Orange County, CA",,,False,True,True,False,1,2,2,4,23,4
15197,Production Supervisor,,,False,False,False,False,1,2,3,1,1,3
15198,CAREGIVERS!! WANT GUARANTEED PAY EVERY WEEK FOR BEING ON CALL? ,,,False,True,True,False,1,3,3,1,1,3
15199,WAITRESSES AND COOKS - Hiring now!,,,False,False,False,False,1,3,3,1,74,3
15200,Bookkeeper,,48000-55000,False,False,False,True,1,2,6,4,1,31
15201,"Business Development Specialist, Enterprise Sales - New York (Remote)",Sales,,False,True,False,False,1,2,4,2,75,4
15202,People operations (HR)/Internal recruiter,Business:People,,False,True,False,False,4,2,6,2,6,19
15203,Injection Molding Supervisor,,,False,False,False,False,1,3,3,1,8,3
15204,Product Designer,Design,,False,True,True,False,1,2,2,1,49,11
15205,Creative Copywriter,Campaign Management,,False,True,False,False,13,2,2,5,13,1
15206,Lead Developer & Architect BlipBuilder - Augmented Reality SaaS,Engineering,80000-120000,False,True,False,False,1,2,4,5,3,9
15207,Software Test Automation Engineer,Product Development,,False,True,True,False,13,2,4,1,13,9
15208,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15209,Ntynomai.gr Associate,,,False,True,True,False,13,2,6,1,2,3
15210,Part-Time Curator - San Francisco,Editorial,,False,True,True,False,1,4,2,1,10,22
15211,Construction Management - Chicagoland Area,Sales,70000-125000,False,True,True,False,1,2,4,4,15,4
15212,Head of Product Design,,50000-85000,False,True,True,False,6,2,4,5,6,11
15213,Software Engineer,,,False,True,True,False,1,2,2,1,3,9
15214,Sales - Account Executive,,30000-40000,False,True,True,False,1,2,5,1,2,4
15215,Experienced eBay Seller (consignment),,18000-26000,True,True,True,False,1,4,2,4,10,2
15216,Electrical Maintenance Technician - Major States,,,False,False,False,False,1,2,3,1,1,3
15217,Lead Designer,,,False,True,False,False,42,3,3,1,1,3
15218,Backend Engineer,Tech,,False,True,False,False,4,2,4,2,62,7
15219,Account Manager,,65000-90000,False,True,False,False,1,2,2,2,10,4
15220,Executive Personal Assistant,,,False,True,True,False,1,2,5,2,107,10
15221,Area Coordinator (Anticipated),ResEd,,False,False,False,False,1,2,6,2,97,10
15222,English Teacher Abroad (Conversational),,,False,True,False,False,1,5,3,2,17,3
15223,Delivery Drivers,,,False,False,False,False,1,3,3,1,74,3
15224,Community Manager (NY),Customer X,,True,True,True,False,1,2,3,2,1,1
15225,Growth Engineer,,,False,False,False,False,13,2,6,1,2,9
15226,Store Manager - Papa John's Pizza,LIVERPOOL ,15000-20000,False,True,True,False,4,2,2,5,60,6
15227,Embedded Software Engineer (m/f),Engineering,,False,True,False,False,3,2,4,3,67,9
15228,Delivery Drivers,,,False,False,False,False,1,3,3,1,74,3
15229,Director of Contact Center Operations,Operations,,False,True,True,False,1,2,2,1,1,6
15230,Investor Development Associate,Investor Development,,False,True,True,False,4,2,5,2,7,4
15231,"Software Developer - C# SQL ASP.NET MVC - Vancouver, British Columbia",,,False,False,False,False,9,2,3,1,3,3
15232,Office Manager / Executive Assistant,,40000-65000,False,True,True,False,1,2,4,2,10,10
15233,Senior Sales Executive - Financial Services,Sales,,False,True,True,False,1,2,7,2,6,4
15234,IT Security Analyst,,,False,False,False,False,1,2,3,1,6,3
15235,IT Consultant,Management Division,,False,True,False,False,63,2,4,9,6,7
15236,Sales and Recruitment Intern,,6000-15000,False,True,False,False,28,3,1,2,29,4
15237,Developer,Engineering,,False,True,True,False,13,2,2,2,3,9
15238,Production Supervisor,,,False,False,False,False,1,2,3,1,1,3
15239,Graphite Expert (Remote Position),,,False,False,False,True,1,5,3,1,1,3
15240,Military Veterans Wanted for Solar Energy Construction,,,False,True,True,False,1,1,2,4,15,3
15241,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15242,Executive Strategist,Client Services,50000-65000,False,True,True,False,1,2,6,2,10,23
15243,Account Management Intern ,Appear Here,,False,True,False,False,4,3,3,1,1,3
15244,Enterprise Solutions Architect,Sales,,True,True,True,False,1,2,3,1,91,4
15245,Overnight Technical Support Specialist,VoIP,24960-27040,False,True,True,False,1,2,6,9,13,2
15246,General Manager for Apparel Startup,,30000-48000,False,True,True,False,1,2,6,9,55,1
15247,Luxury fragrance consultants needed for Xmas!,,,False,True,False,False,4,3,3,1,1,3
15248,Product Manager,Business Development,,False,True,False,False,11,2,4,2,6,15
15249,Marketing Manager,,,False,True,True,False,1,2,4,2,26,1
15250,Market Development / Inside Sales Specialist,,,False,True,True,False,1,2,4,2,6,4
15251,Field Sales Representative,,40000-55000,False,True,True,False,1,2,4,1,4,4
15252,Print Designer,,,False,True,False,False,1,1,3,1,55,3
15253,Performance Sales Manager - Direct Mobile and Desktop,,,False,True,True,False,1,2,4,2,10,4
15254,PR Account Executive,,,False,True,False,False,1,2,5,2,37,22
15255,Electrical Maintenance Technician - Major States,,,False,False,False,False,1,2,3,1,1,3
15256,Accounts Payable Rep,,,False,True,False,False,1,2,5,9,4,28
15257,Java Software Developer,Engineering,,False,True,True,False,4,2,4,2,2,9
15258,"Home Health CNA-Idaho Falls, ID",,,False,True,False,False,1,3,3,1,1,3
15259,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
15260,MongoDB DBA and Linux automation guru,Product Team,,False,True,True,False,4,2,4,5,10,9
15261,Social SEO Coordinator ,Creative,,False,True,False,False,1,2,6,1,2,31
15262,Senior Software Engineer (Bitcoin!),,,False,True,True,False,4,2,4,5,7,9
15263,Infrastructure Core Systems Engineer,Infrastructure Services  and Support,,False,True,True,False,25,2,3,1,13,7
15264,STRATEGIST,,,False,True,True,False,1,2,5,2,5,23
15265,Immediate Staff Needed For Cash Positions.,,,False,False,False,True,5,4,3,1,1,3
15266,Front End Developer / Creative Technologist - R&D Team ,R&D,,False,True,True,False,4,5,3,1,1,3
15267,Corporate Counseling Associate/Addictions/Substance Abuse,,,False,True,False,False,1,3,3,1,1,3
15268,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
15269,Graphic Designer,,,False,True,False,False,14,3,3,1,1,3
15270,Elearning Sales/Business Development,Sales,,False,True,False,False,13,2,4,2,24,4
15271,Systems Engineers/Network Administrators/Tiers I-III,IT Services,35000-50000,False,True,True,False,1,2,5,9,6,7
15272,Supply Chain Business Analyst,Supply Chain,,False,True,False,False,1,2,4,2,1,14
15273,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15274,Security Engineer,Engineering,,False,True,False,False,1,2,4,1,6,9
15275,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
15276,Product Manager,Technology,,False,True,True,False,4,2,4,1,7,7
15277,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15278,Handyman & Independent Contractors (Home Pros),,,False,True,True,False,1,1,2,1,1,3
15279,English Teacher Abroad ,,,False,True,True,False,9,5,3,2,17,3
15280,Machine Operator,Warehouse,,False,True,False,False,1,2,6,1,71,21
15281,Senior interaction Designer,,0-0,False,True,False,False,43,2,4,2,10,11
15282,English Teacher Abroad ,,,False,True,True,False,9,5,3,2,17,3
15283,"VP, Creative",Design,,False,True,True,False,1,2,7,1,2,11
15284,English Teacher Abroad ,,,False,True,True,False,9,5,3,2,17,3
15285,Web Front End Engineer,Product Eng,,False,True,True,False,1,2,3,1,3,9
15286,Electrical Engineer,,,False,False,False,False,1,2,3,1,40,3
15287,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15288,Lead Data Architect (AWS Redshift),Engineering,,False,True,True,False,3,2,4,2,24,9
15289,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15290,JAVA Developer,,,False,False,False,False,1,2,3,1,1,7
15291,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15292,English Teacher Abroad ,,,False,True,True,False,9,5,3,2,17,3
15293,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15294,Software Engineer,,75000-120000,False,True,True,False,1,2,6,5,3,9
15295,Insurance Marketing Representative,,,False,True,True,False,1,2,3,2,23,4
15296,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15297,English Teacher Overseas,,,False,True,True,False,4,5,3,2,17,3
15298,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15299,English Teacher Abroad,,,False,True,True,False,9,5,3,2,17,3
15300,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15301,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15302,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15303,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15304,"Home Health RN/Case Manager--Las Vegas, NV",,,False,True,False,False,1,3,3,1,1,3
15305,HRD Staff,Management Division,,False,True,False,False,63,2,4,2,29,19
15306,Battery Expert,tech,,False,True,True,False,1,2,3,1,1,3
15307,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15308,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15309,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15310,English Teacher Overseas,,,False,True,False,False,21,5,3,2,17,3
15311,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15312,Growth Hacker at SPOKE,SPOKE,,False,True,False,False,4,2,4,2,55,1
15313,English Teacher Overseas,,,False,True,True,False,4,5,3,2,17,3
15314,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15315,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15316,English Teacher Abroad ,,,False,True,True,False,9,5,3,2,17,3
15317,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15318,Manufacturing Engineer,,,False,False,False,False,1,2,3,1,1,3
15319,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15320,iOS Developer,Engineering,,False,True,True,False,1,2,3,1,1,9
15321,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15322,2015 MBA- Advisory & Consulting Associate,,,False,True,True,False,1,2,5,3,7,18
15323,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15324,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15325,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15326,Sale Representatives,,,False,True,False,False,1,2,4,5,60,4
15327,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15328,Customer Service/ $18hr,,,False,False,False,False,1,6,6,6,84,2
15329,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15330,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15331,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15332,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15333,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
15334,Compliance Analyst,,30000-39000,False,False,False,False,10,2,7,1,59,3
15335,Business Analyst,,65000-80000,False,False,False,False,2,2,4,2,6,7
15336,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15337,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15338,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15339,English Teacher Abroad (Conversational),,,False,True,False,False,1,5,3,2,17,3
15340,Office Assistant + Receptionist ,G&A,,False,True,True,False,1,2,5,2,6,10
15341,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15342,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15343,PPC Specialist Position,,,False,True,True,False,1,2,5,5,2,24
15344,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15345,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
15346,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
15347,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
15348,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
15349,Hiring for Oracle Financials R12 Tech lead,,100000-150000,False,False,False,False,1,2,4,2,6,7
15350,Junior Community Monitor,Client Services,,False,True,True,False,1,2,6,1,2,1
15351,Sales Intern,Sales,,False,True,True,False,1,3,1,1,10,4
15352,Program Development Manager ,,,False,True,False,False,26,2,3,1,6,3
15353,Submit Your Resume for Upcoming Positions,Nonprofit Only,,False,True,True,False,1,3,3,1,1,3
15354,Project Manager,,,False,True,True,False,7,2,3,1,1,3
15355,Software Engineer ,Development,55000-755000,False,True,True,False,1,2,6,2,10,9
15356,Jr. Buyer,,,False,True,False,False,1,3,3,1,1,3
